חולין,כתובות,
תאמר,, ** Gap ** 
באדם,, ** Gap ** 
שמטמא,, ** Gap ** 
מגבו,, ** Gap ** 
אטו,, ** Gap ** 
אנן,, ** Gap ** 
מגבו,, ** Gap ** 
קאמרינן,, ** Gap ** 
מתוכו,, ** Gap ** 
קאמרינן,, ** Gap ** 
אדרבה,, ** Gap ** 
כלי,, ** Gap ** 
חרס,, ** Gap ** 
חמור,, ** Gap ** 
שכן,, ** Gap ** 
מטמא,, ** Gap ** 
מאוירו,, ** Gap ** 
אשכחן,, ** Gap ** 
בלוע,, ** Gap ** 
דלמעלה,, ** Gap ** 
בלוע,, ** Gap ** 
דלמטה,, ** Gap ** 
מנלן,, ** Gap ** 
קל,דת, ** Major ** 
וחומר,, ** Gap ** 
ומה,משה, ** Major ** 
למעלה,מאכילתו, ** Major ** 
שאינו,שאינו,
עושה,, ** Gap ** 
עיכול,, ** Gap ** 
מציל,, ** Gap ** 
למטה,, ** Gap ** 
שעושה,מעושר, ** Major ** 
עיכול,, ** Gap ** 
אינו,, ** Gap ** 
דין,ומשמשתו, ** Major ** 
שמציל,נדה, ** Major ** 
כלום,ולא, ** Major ** 
עושה,קוצה, ** Major ** 
עיכול,, ** Gap ** 
למטה,לה, ** Major ** 
אלא,חלה, ** Major ** 
על,, ** Gap ** 
ידי,, ** Gap ** 
מעלה,ונודרת, ** Major ** 
אפי'‏,, ** Gap ** 
הכי,ואינה, ** Major ** 
עיכול,מקיימת, ** Major ** 
דלמטה,ואיזוהי, ** Major ** 
רב,דת, ** Major ** 
,יהודית, ** Gap ** 
,יוצאה, ** Gap ** 
אשכחן,וראשה, ** Major ** 
בלוע,פרוע, ** Major ** 
דאדם,וטווה, ** Major ** 
בלוע,בשוק, ** Major ** 
דבהמה,, ** Gap ** 
מנלן,, ** Gap ** 
קל,, ** Gap ** 
וחומר,, ** Gap ** 
ומה,ומדברת, ** Major ** 
אדם,עם, ** Major ** 
שמטמא,, ** Gap ** 
מחיים,, ** Gap ** 
מציל,, ** Gap ** 
בבלוע,, ** Gap ** 
בהמה,, ** Gap ** 
שאינה,, ** Gap ** 
מטמאה,, ** Gap ** 
מחיים,, ** Gap ** 
אינו,, ** Gap ** 
דין,, ** Gap ** 
שתציל,, ** Gap ** 
בבלוע,, ** Gap ** 
מה,כל, ** Major ** 
לאדם,אדם, **Minor 
שכן,, ** Gap ** 
צריך,, ** Gap ** 
שהייה,, ** Gap ** 
בבית,, ** Gap ** 
,אבא, ** Gap ** 
המנוגע,שאול, ** Major ** 
תאמר,אומר, **Minor 
בבהמה,, ** Gap ** 
שאינה,, ** Gap ** 
צריכה,, ** Gap ** 
שהייה,, ** Gap ** 
בבית,, ** Gap ** 
המנוגע,, ** Gap ** 
בהמה,, ** Gap ** 
דאינה,, ** Gap ** 
צריכה,, ** Gap ** 
שהייה,, ** Gap ** 
בבית,, ** Gap ** 
המנוגע,, ** Gap ** 
למאי,, ** Gap ** 
הלכתא,, ** Gap ** 
לכלים,, ** Gap ** 
שעל,, ** Gap ** 
גבה,, ** Gap ** 
אדם,, ** Gap ** 
נמי,, ** Gap ** 
לא,, ** Gap ** 
בעי,, ** Gap ** 
דתנן,, ** Gap ** 
הנכנס,, ** Gap ** 
לבית,, ** Gap ** 
המנוגע,, ** Gap ** 
וכליו,, ** Gap ** 
על,אף, ** Major ** 
כתפיו,, ** Gap ** 
וסנדליו,המקללת, ** Major ** 
וטבעותיו,יולדיו, ** Major ** 
בידיו,בפניו, ** Major ** 
הוא,, ** Gap ** 
והן,, ** Gap ** 
טמאין,, ** Gap ** 
מיד,, ** Gap ** 
היה,, ** Gap ** 
לבוש,, ** Gap ** 
כליו,, ** Gap ** 
וסנדליו,, ** Gap ** 
ברגליו,, ** Gap ** 
וטבעותיו,, ** Gap ** 
באצבעו,, ** Gap ** 
הוא,, ** Gap ** 
טמא,, ** Gap ** 
מיד,, ** Gap ** 
והן,, ** Gap ** 
טהורין,, ** Gap ** 
עד,, ** Gap ** 
שישהא,, ** Gap ** 
בכדי,, ** Gap ** 
אכילת,, ** Gap ** 
פרס,, ** Gap ** 
פת,, ** Gap ** 
חטים,, ** Gap ** 
ולא,, ** Gap ** 
פת,, ** Gap ** 
שעורים,, ** Gap ** 
מיסב,, ** Gap ** 
ואוכל,, ** Gap ** 
,רבי, ** Gap ** 
בליפתן,טרפון, ** Major ** 
אמר,אומר, **Minor 
רבא,, ** Gap ** 
תרוייהו,, ** Gap ** 
תננהי,, ** Gap ** 
טומאה,, ** Gap ** 
בלועה,, ** Gap ** 
תנינא,, ** Gap ** 
טהרה,, ** Gap ** 
בלועה,, ** Gap ** 
תנינא,, ** Gap ** 
טומאה,, ** Gap ** 
בלועה,, ** Gap ** 
דתנן,, ** Gap ** 
בלע,, ** Gap ** 
טבעת,, ** Gap ** 
טמאה,, ** Gap ** 
טובל,, ** Gap ** 
ואוכל,, ** Gap ** 
בתרומתו,, ** Gap ** 
הקיאה,, ** Gap ** 
טמאה,, ** Gap ** 
וטמאתו,, ** Gap ** 
טהרה,, ** Gap ** 
בלועה,, ** Gap ** 
תנינא,, ** Gap ** 
דתנן,, ** Gap ** 
בלע,, ** Gap ** 
טבעת,, ** Gap ** 
טהורה,, ** Gap ** 
ונכנס,, ** Gap ** 
לאהל,, ** Gap ** 
המת,, ** Gap ** 
והזה,, ** Gap ** 
ושנה,אף, ** Major ** 
וטבל,הקולנית, ** Major ** 
והקיאה,ואיזוהי, ** Major ** 
הרי,קולנית, ** Major ** 
היא,לכשהיא, **Minor 
,מדברת, ** Gap ** 
כמה,בתוך, ** Major ** 
שהיתה,ביתה, ** Major ** 
,ושכיניה, ** Gap ** 
,שומעין, ** Gap ** 
,קולה:, ** Gap ** 
,<big><strong>גמ'</strong></big>, ** Gap ** 
,מאכילתו, ** Gap ** 
,שאינו, ** Gap ** 
,מעושר:, ** Gap ** 
,היכי, ** Gap ** 
,דמי, ** Gap ** 
כי,אי, **Minor 
קאמר,, ** Gap ** 
רבה,, ** Gap ** 
כגון,, ** Gap ** 
שבלע,, ** Gap ** 
שתי,דידע, ** Major ** 
טבעות,נפרוש, ** Major ** 
אחת,אי, ** Major ** 
טמאה,, ** Gap ** 
ואחת,, ** Gap ** 
טהורה,, ** Gap ** 
דלא,דלא,
,ידע, ** Gap ** 
,מנא, ** Gap ** 
מטמיא,ידע, ** Major ** 
לה,לא, **Minor 
מטמאה,, ** Gap ** 
לטהורה,צריכא, ** Major ** 
,דאמרה, ** Gap ** 
Daf,ליה, ** Major ** 
72a,פלוני, ** Major ** 
והא,כהן, ** Major ** 
עובר,, ** Gap ** 
וחיה,, ** Gap ** 
דכשתי,, ** Gap ** 
טבעות,, ** Gap ** 
דמו,, ** Gap ** 
וקא,, ** Gap ** 
מטמא,תיקן, ** Major ** 
לה,לי, **Minor 
עובר,, ** Gap ** 
לחיה,, ** Gap ** 
אמר,, ** Gap ** 
רבה,, ** Gap ** 
שאני,את, **Minor 
עובר,הכרי, ** Major ** 
הואיל,ואזיל, ** Major ** 
,שייליה, ** Gap ** 
,ואשתכח, ** Gap ** 
,שיקרא:, ** Gap ** 
,ומשמשתו, ** Gap ** 
וסופו,נדה:, ** Major ** 
,היכי, ** Gap ** 
לצאת,דמי, ** Major ** 
אמר,אי, ** Major ** 
,דידע, ** Gap ** 
רבא,בה, ** Major ** 
עובר,, ** Gap ** 
סופו,, ** Gap ** 
לצאת,, ** Gap ** 
טבעת,נפרוש, ** Major ** 
אין,אי, **Minor 
סופו,, ** Gap ** 
לצאת,, ** Gap ** 
אלא,דלא, **Minor 
אמר,, ** Gap ** 
רבא,, ** Gap ** 
פומבדיתאי,, ** Gap ** 
ידעי,ידע, **Minor 
טעמא,, ** Gap ** 
דהא,, ** Gap ** 
מילתא,, ** Gap ** 
ומנו,, ** Gap ** 
רב,, ** Gap ** 
יוסף,נסמוך, ** Major ** 
דאמר,, ** Gap ** 
רב,, ** Gap ** 
יוסף,עילוה, ** Major ** 
אמר רב,"דא""ר", ** Major ** 
,חיננא, ** Gap ** 
,בר, ** Gap ** 
יהודה,כהנא, ** Major ** 
אמר,אמר,
שמואל,שמואל,
,מנין, ** Gap ** 
,לנדה, ** Gap ** 
,שסופרת, ** Gap ** 
,לעצמה, ** Gap ** 
,שנאמר, ** Gap ** 
טומאה,(ויקרא, ** Major ** 
זו,"טו,", **Minor 
אינה,, ** Gap ** 
מדברי,כח), ** Major ** 
,וספרה, ** Gap ** 
,לה, ** Gap ** 
,שבעת, ** Gap ** 
תורה,ימים, ** Major ** 
אלא,לה, ** Major ** 
מדברי,, ** Gap ** 
סופרים,, ** Gap ** 
מאי,, ** Gap ** 
אינה,, ** Gap ** 
מדברי,, ** Gap ** 
תורה,לעצמה, ** Major ** 
אלא,לא, **Minor 
מדברי,, ** Gap ** 
סופרים,, ** Gap ** 
דלא,, ** Gap ** 
תימא,, ** Gap ** 
אליבא,, ** Gap ** 
דר'‏,, ** Gap ** 
עקיבא,צריכא, ** Major ** 
דאמר,דאמרה, **Minor 
,ליה, ** Gap ** 
,פלוני, ** Gap ** 
,חכם, ** Gap ** 
עובר,טיהר, ** Major ** 
במעי,לי, ** Major ** 
אשה,את, ** Major ** 
,הדם, ** Gap ** 
,ואזל, ** Gap ** 
,שייליה, ** Gap ** 
טמא,ואשתכח, ** Major ** 
אלא,שיקרא, ** Major ** 
,ואיבעית, ** Gap ** 
אפי'‏,אימא, ** Major ** 
לר'‏,כדרב, ** Major ** 
ישמעאל,יהודה, ** Major ** 
דאמר,דאמר,
,רב, ** Gap ** 
,יהודה, ** Gap ** 
עובר,, ** Gap ** 
במעי,הוחזקה, ** Major ** 
אשה,נדה, ** Major ** 
,בשכינותיה, ** Gap ** 
טהור,בעלה, ** Major ** 
גזרו,לוקה, ** Major ** 
בה,עליה, ** Major ** 
טומאה,, ** Gap ** 
מדרבנן,, ** Gap ** 
מאי,, ** Gap ** 
טעמא,, ** Gap ** 
אמר,, ** Gap ** 
רב,, ** Gap ** 
הושעיא,, ** Gap ** 
גזירה,, ** Gap ** 
שמא,משום, ** Major ** 
יוציא,נדה:, ** Major ** 
ולד,ולא, **Minor 
ראשו,, ** Gap ** 
חוץ,, ** Gap ** 
לפרוזדור,, ** Gap ** 
אי,, ** Gap ** 
הכי,, ** Gap ** 
אשה,, ** Gap ** 
נמי,, ** Gap ** 
אשה,, ** Gap ** 
מרגשת,, ** Gap ** 
בעצמה,, ** Gap ** 
ותימא,קוצה, ** Major ** 
לה,לה,
לחיה,חלה:, ** Major ** 
,היכי, ** Gap ** 
,דמי, ** Gap ** 
טרידא,, ** Gap ** 
מאי,אי, **Minor 
ר'‏,דידע, ** Major ** 
ישמעאל,נפרוש, ** Major ** 
ומאי,אי, **Minor 
,דלא, ** Gap ** 
"ר""ע",ידע, ** Major ** 
דתניא,, ** Gap ** 
(במדבר,מנא, ** Major ** 
"יט,",ידע, ** Major ** 
טז),לא, ** Major ** 
וכל,, ** Gap ** 
אשר,, ** Gap ** 
יגע,, ** Gap ** 
על,, ** Gap ** 
פני,, ** Gap ** 
השדה,, ** Gap ** 
להוציא,, ** Gap ** 
עובר,, ** Gap ** 
במעי,, ** Gap ** 
אשה,, ** Gap ** 
דברי,, ** Gap ** 
ר'‏,, ** Gap ** 
ישמעאל,, ** Gap ** 
"ר""ע",, ** Gap ** 
אומר,, ** Gap ** 
לרבות,, ** Gap ** 
גולל,צריכא, ** Major ** 
,דאמרה, ** Gap ** 
ודופק,ליה, ** Major ** 
ור'‏,, ** Gap ** 
ישמעאל,פלוני, ** Major ** 
גולל,גבל, ** Major ** 
ודופק,, ** Gap ** 
הלכתא,, ** Gap ** 
גמירי,תיקן, ** Major ** 
לה,לי, **Minor 
"ור""ע",, ** Gap ** 
עובר,, ** Gap ** 
במעי,, ** Gap ** 
אשה,את, ** Major ** 
,העיסה, ** Gap ** 
,ואזיל, ** Gap ** 
,שייליה, ** Gap ** 
,ואשתכח, ** Gap ** 
,שיקרא:, ** Gap ** 
,ונודרת, ** Gap ** 
,ואינה, ** Gap ** 
,מקיימת:, ** Gap ** 
,דאמר, ** Gap ** 
,מר, ** Gap ** 
טמא,בעון, ** Major ** 
מדאורייתא,נדרים, ** Major ** 
מנא,, ** Gap ** 
ליה,בנים, ** Major ** 
אמר,, ** Gap ** 
ר'‏,, ** Gap ** 
אושעיא,מתים, ** Major ** 
אמר,שנאמר, **Minor 
קרא,, ** Gap ** 
(במדבר,(קהלת, ** Major ** 
"יט,","ה,", ** Major ** 
יג),ה), ** Major ** 
,אל, ** Gap ** 
,תתן, ** Gap ** 
,את, ** Gap ** 
,פיך, ** Gap ** 
,לחטיא, ** Gap ** 
,את, ** Gap ** 
,בשרך, ** Gap ** 
הנוגע,, ** Gap ** 
במת,, ** Gap ** 
בנפש,וגו'‏, ** Major ** 
איזהו,ואיזו, **Minor 
מת,הן, ** Major ** 
,מעשה, ** Gap ** 
שבנפש,ידיו, ** Major ** 
של,של,
אדם,אדם,
הוי,הוי,
אומר,אומר,
,בניו, ** Gap ** 
,ובנותיו, ** Gap ** 
,רב, ** Gap ** 
,נחמן, ** Gap ** 
,אמר, ** Gap ** 
,מהכא, ** Gap ** 
,(ירמיהו, ** Gap ** 
,"ב,", ** Gap ** 
,ל), ** Gap ** 
,לשוא, ** Gap ** 
,הכיתי, ** Gap ** 
,את, ** Gap ** 
,בניכם, ** Gap ** 
,לשוא, ** Gap ** 
,על, ** Gap ** 
,עסקי, ** Gap ** 
,שוא, ** Gap ** 
,תניא, ** Gap ** 
זה,היה, ** Major ** 
,"ר""מ", ** Gap ** 
עובר,אומר, ** Major ** 
,כל, ** Gap ** 
שבמעי,היודע, ** Major ** 
אשה,באשתו, **Minor 
,שנודרת, ** Gap ** 
,ואינה, ** Gap ** 
,מקיימת, ** Gap ** 
,יחזור, ** Gap ** 
,וידירנה, ** Gap ** 
ור'‏,, ** Gap ** 
ישמעאל,ידירנה, ** Major ** 
האי,במאי, ** Major ** 
מיבעי,, ** Gap ** 
ליה,, ** Gap ** 
לרביעית,, ** Gap ** 
דם,, ** Gap ** 
הבאה,, ** Gap ** 
מן,מתקן, ** Major ** 
המת,, ** Gap ** 
שמטמאה,, ** Gap ** 
שנאמר,, ** Gap ** 
הנוגע,, ** Gap ** 
במת,, ** Gap ** 
בנפש,, ** Gap ** 
האדם,, ** Gap ** 
איזהו,, ** Gap ** 
נפש,, ** Gap ** 
של,לה, ** Major ** 
אדם,אלא, ** Major ** 
,יחזור, ** Gap ** 
שמטמא,ויקניטנה, ** Major ** 
הוי,כדי, ** Major ** 
,שתדור, ** Gap ** 
,בפניו, ** Gap ** 
,ויפר, ** Gap ** 
,לה, ** Gap ** 
אומר,אמרו, **Minor 
זו,לו, **Minor 
רביעית,אין, ** Major ** 
דם,אדם, **Minor 
"ור""ע",, ** Gap ** 
לטעמיה,, ** Gap ** 
דאמר,, ** Gap ** 
אף,דר, ** Major ** 
רביעית,, ** Gap ** 
דם,עם, **Minor 
הבא,, ** Gap ** 
משני,, ** Gap ** 
מתים,, ** Gap ** 
מטמא,נחש, ** Major ** 
באהל,בכפיפה, ** Major ** 
דתניא,תניא, **Minor 
,היה, ** Gap ** 
"ר""ע",ר'‏, ** Major ** 
,יהודה, ** Gap ** 
אומר,אומר,
מנין,, ** Gap ** 
לרביעית,, ** Gap ** 
דם,, ** Gap ** 
הבאה,, ** Gap ** 
משני,, ** Gap ** 
מתים,, ** Gap ** 
שמטמאה,, ** Gap ** 
באהל,, ** Gap ** 
שנא'‏,, ** Gap ** 
(ויקרא,, ** Gap ** 
"כא,",, ** Gap ** 
יא),, ** Gap ** 
ועל,, ** Gap ** 
כל,כל,
נפשות,, ** Gap ** 
מת,, ** Gap ** 
לא,, ** Gap ** 
יבא,היודע, ** Major ** 
שתי,באשתו, **Minor 
,שאינה, ** Gap ** 
,קוצה, ** Gap ** 
,לו, ** Gap ** 
,חלה, ** Gap ** 
,יחזור, ** Gap ** 
,ויפריש, ** Gap ** 
,אחריה, ** Gap ** 
נפשות,אמרו, ** Major ** 
ושיעור,לו, ** Major ** 
אחד:,אין, ** Major ** 
<big><strong>מתני'</strong></big>,, ** Gap ** 
בהמה,, ** Gap ** 
המקשה,, ** Gap ** 
לילד,, ** Gap ** 
והוציא,, ** Gap ** 
עובר,, ** Gap ** 
את,אדם, ** Major ** 
ידו,דר, ** Major ** 
וחתכה,, ** Gap ** 
"ואח""כ",עם, ** Major ** 
שחט,נחש, ** Major ** 
,בכפיפה, ** Gap ** 
,מאן, ** Gap ** 
,דמתני, ** Gap ** 
את,לה, ** Major ** 
אמו,אהא, ** Major ** 
הבשר,, ** Gap ** 
טהור,, ** Gap ** 
שחט,"כ""ש", ** Major ** 
את,אהך, ** Major ** 
אמו,, ** Gap ** 
"ואח""כ",אבל, ** Major ** 
חתכה,, ** Gap ** 
הבשר,, ** Gap ** 
מגע,מאן, ** Major ** 
,דמתני, ** Gap ** 
,אהך, ** Gap ** 
נבלה,אבל, **Minor 
,הא, ** Gap ** 
,זימנין, ** Gap ** 
,דמקרי, ** Gap ** 
,ואכיל:, ** Gap ** 
,ואיזוהי, ** Gap ** 
,דת, ** Gap ** 
,יהודית, ** Gap ** 
,יוצאה, ** Gap ** 
,וראשה, ** Gap ** 
,פרוע:, ** Gap ** 
,ראשה, ** Gap ** 
,פרוע, ** Gap ** 
,דאורייתא, ** Gap ** 
,היא, ** Gap ** 
,דכתיב, ** Gap ** 
,(במדבר, ** Gap ** 
,"ה,", ** Gap ** 
,יח), ** Gap ** 
,ופרע, ** Gap ** 
,את, ** Gap ** 
,ראש, ** Gap ** 
,האשה, ** Gap ** 
,ותנא, ** Gap ** 
דברי,דבי, **Minor 
,רבי, ** Gap ** 
,ישמעאל, ** Gap ** 
,אזהרה, ** Gap ** 
,לבנות, ** Gap ** 
,ישראל, ** Gap ** 
,שלא, ** Gap ** 
,יצאו, ** Gap ** 
,בפרוע, ** Gap ** 
"ר""מ",ראש, ** Major ** 
וחכמים,, ** Gap ** 
אומרים,, ** Gap ** 
מגע,, ** Gap ** 
טרפה,, ** Gap ** 
שחוטה,דאורייתא, ** Major ** 
Daf,Daf,
72b,72b,
,קלתה, ** Gap ** 
,שפיר, ** Gap ** 
,דמי, ** Gap ** 
מה,דת, ** Major ** 
מצינו,, ** Gap ** 
בטרפה,, ** Gap ** 
ששחיטתה,, ** Gap ** 
מטהרתה,יהודית, ** Major ** 
אף,אפילו, ** Major ** 
שחיטת,, ** Gap ** 
בהמה,, ** Gap ** 
תטהר,, ** Gap ** 
את,, ** Gap ** 
האבר,, ** Gap ** 
אמר,, ** Gap ** 
להם,, ** Gap ** 
"ר""מ",, ** Gap ** 
לא,, ** Gap ** 
אם,, ** Gap ** 
טיהרה,, ** Gap ** 
שחיטת,, ** Gap ** 
טרפה,, ** Gap ** 
אותה,קלתה, ** Major ** 
דבר,, ** Gap ** 
שגופה,נמי, ** Major ** 
תטהר,אסור, ** Major ** 
,אמר, ** Gap ** 
,רבי, ** Gap ** 
את,אסי, ** Major ** 
האבר,אמר, ** Major ** 
,ר'‏, ** Gap ** 
,יוחנן, ** Gap ** 
דבר,קלתה, ** Major ** 
שאינו,אין, **Minor 
גופה,, ** Gap ** 
מנין,, ** Gap ** 
לטרפה,, ** Gap ** 
ששחיטתה,, ** Gap ** 
מטהרתה,, ** Gap ** 
בהמה,בה, ** Major ** 
טמאה,, ** Gap ** 
אסורה,משום, ** Major ** 
באכילה,פרוע, ** Major ** 
אף,ראש, ** Major ** 
,הוי, ** Gap ** 
,בה, ** Gap ** 
,רבי, ** Gap ** 
,זירא, ** Gap ** 
טרפה,היכא, ** Major ** 
אסורה,אילימא, ** Major ** 
באכילה,בשוק, ** Major ** 
מה,דת, ** Major ** 
,יהודית, ** Gap ** 
בהמה,היא, **Minor 
טמאה,, ** Gap ** 
אין,, ** Gap ** 
שחיטתה,, ** Gap ** 
מטהרתה,, ** Gap ** 
אף,, ** Gap ** 
טרפה,, ** Gap ** 
לא,ואלא, ** Major ** 
תטהרנה,בחצר, ** Major ** 
,אם, ** Gap ** 
שחיטה,כן, ** Major ** 
לא,לא,
,הנחת, ** Gap ** 
אם,בת, ** Major ** 
,לאברהם, ** Gap ** 
,אבינו, ** Gap ** 
,שיושבת, ** Gap ** 
,תחת, ** Gap ** 
,בעלה, ** Gap ** 
אמרת,אמר, **Minor 
,אביי, ** Gap ** 
,ואיתימא, ** Gap ** 
,רב, ** Gap ** 
,כהנא, ** Gap ** 
,מחצר, ** Gap ** 
,לחצר, ** Gap ** 
,ודרך, ** Gap ** 
,מבוי:, ** Gap ** 
,וטווה, ** Gap ** 
,בשוק:, ** Gap ** 
,אמר, ** Gap ** 
,רב, ** Gap ** 
,יהודה, ** Gap ** 
,אמר, ** Gap ** 
בבהמה,שמואל, ** Major ** 
טמאה,במראה, ** Major ** 
שלא,, ** Gap ** 
היתה,זרועותיה, ** Major ** 
לה,לבני, ** Major ** 
שעת,אדם, ** Major ** 
,רב, ** Gap ** 
הכושר,חסדא, ** Major ** 
תאמר,אמר, **Minor 
,אבימי, ** Gap ** 
בטרפה,בטווה, ** Major ** 
שהיתה,, ** Gap ** 
לה,, ** Gap ** 
שעת,, ** Gap ** 
הכושר,, ** Gap ** 
טול,, ** Gap ** 
לך,, ** Gap ** 
מה,, ** Gap ** 
שהבאת,, ** Gap ** 
הרי,ורד, ** Major ** 
שנולדה,, ** Gap ** 
טרפה,, ** Gap ** 
מן,, ** Gap ** 
הבטן,כנגד, ** Major ** 
מנין,פניה:, ** Major ** 
לא,ומדברת, ** Major ** 
אם,עם, **Minor 
אמרת,, ** Gap ** 
בבהמה,, ** Gap ** 
טמאה,, ** Gap ** 
שכן,כל, ** Major ** 
אין,אדם:, ** Major ** 
,אמר, ** Gap ** 
,רב, ** Gap ** 
,יהודה, ** Gap ** 
,אמר, ** Gap ** 
,שמואל, ** Gap ** 
,במשחקת, ** Gap ** 
במינה,עם, ** Major ** 
שחיטה,בחורים, ** Major ** 
תאמר,אמר, **Minor 
,רבה, ** Gap ** 
,בר, ** Gap ** 
,בר, ** Gap ** 
,חנה, ** Gap ** 
,זימנא, ** Gap ** 
,חדא, ** Gap ** 
,הוה, ** Gap ** 
,קאזילנא, ** Gap ** 
בטרפה,בתריה, ** Major ** 
שיש,, ** Gap ** 
במינה,, ** Gap ** 
שחיטה,, ** Gap ** 
בן,, ** Gap ** 
שמנה,, ** Gap ** 
חי,, ** Gap ** 
אין,, ** Gap ** 
שחיטתו,, ** Gap ** 
מטהרתו,, ** Gap ** 
לפי,, ** Gap ** 
שאין,, ** Gap ** 
במינו,, ** Gap ** 
שחיטה:,, ** Gap ** 
<big><strong>גמ'</strong></big>,, ** Gap ** 
אמאי,, ** Gap ** 
טומאת,, ** Gap ** 
,דרב, ** Gap ** 
בית,עוקבא, ** Major ** 
הסתרים,חזיתיה, ** Major ** 
היא,לההיא, **Minor 
וטומאת,, ** Gap ** 
בית,, ** Gap ** 
הסתרים,, ** Gap ** 
לא,, ** Gap ** 
מטמיא,, ** Gap ** 
לימא,, ** Gap ** 
ר'‏,, ** Gap ** 
מאיר,, ** Gap ** 
לטעמיה,, ** Gap ** 
דתנן,, ** Gap ** 
שלשה,, ** Gap ** 
על,, ** Gap ** 
שלשה,, ** Gap ** 
שנחלק,ערביא, ** Major ** 
טהור,דהוה, ** Major ** 
מן,, ** Gap ** 
המדרס,, ** Gap ** 
אבל,יתבה, ** Major ** 
טמא,קא, ** Major ** 
מגע,, ** Gap ** 
מדרס,, ** Gap ** 
דברי,, ** Gap ** 
"ר""מ",שדיא, ** Major ** 
ותניא,פילכה, ** Major ** 
"א""ר",, ** Gap ** 
יוסי,וטווה, ** Major ** 
וכי,ורד, ** Major ** 
באיזה,, ** Gap ** 
מדרס,, ** Gap ** 
נגע,, ** Gap ** 
זה,, ** Gap ** 
אלא,, ** Gap ** 
שאם,, ** Gap ** 
נגע,כנגד, ** Major ** 
בו,, ** Gap ** 
זב,, ** Gap ** 
שיהא,פניה, ** Major ** 
טמא,כיון, ** Major ** 
מגע,דחזיתינן, ** Major ** 
זב,פסיקתיה, ** Major ** 
לאו,לפילכה, ** Major ** 
איתמר,, ** Gap ** 
עלה,שדיתיה, ** Major ** 
אמר,אמרה, **Minor 
עולא,, ** Gap ** 
"ל""ש",לי, ** Major ** 
אלא,, ** Gap ** 
שלשה,, ** Gap ** 
על,עולם, **Minor 
שלשה,, ** Gap ** 
שנחלק,, ** Gap ** 
אבל,הב, ** Major ** 
שלש,, ** Gap ** 
על,לי, ** Major ** 
שלש,פלך, ** Major ** 
הבאות,, ** Gap ** 
מבגד,, ** Gap ** 
גדול,, ** Gap ** 
בשעת,, ** Gap ** 
פרישתן,, ** Gap ** 
מאביהן,, ** Gap ** 
מקבלות,, ** Gap ** 
טומאה,, ** Gap ** 
מאביהן,אמר, ** Major ** 
הא,בה, ** Major ** 
,רב, ** Gap ** 
,עוקבא, ** Gap ** 
,מילתא, ** Gap ** 
נמי,מאי, ** Major ** 
בשעת,, ** Gap ** 
פרישתן,, ** Gap ** 
מאבר,אמר, ** Major ** 
מקבל,, ** Gap ** 
טומאה,, ** Gap ** 
מאבר,בה, ** Major ** 
רבינא,רבינא,
אמר,אמר,
בגד,, ** Gap ** 
לאו,, ** Gap ** 
לחתיכה,, ** Gap ** 
קאי,, ** Gap ** 
עובר,, ** Gap ** 
לחתיכה,, ** Gap ** 
קאי,, ** Gap ** 
וכל,, ** Gap ** 
העומד,, ** Gap ** 
לחתוך,, ** Gap ** 
Daf,, ** Gap ** 
73a,, ** Gap ** 
כחתוך,, ** Gap ** 
דמי,, ** Gap ** 
כמאן,, ** Gap ** 
כרבי,, ** Gap ** 
מאיר,, ** Gap ** 
דתנן,, ** Gap ** 
כל,, ** Gap ** 
ידות,, ** Gap ** 
הכלים,, ** Gap ** 
שהן,, ** Gap ** 
ארוכות,, ** Gap ** 
ועתיד,, ** Gap ** 
לקצצן,, ** Gap ** 
מטביל,, ** Gap ** 
עד,, ** Gap ** 
מקום,, ** Gap ** 
מדה,, ** Gap ** 
(דברי,, ** Gap ** 
"ר""מ",, ** Gap ** 
וחכמים,, ** Gap ** 
אומרים),, ** Gap ** 
עד,, ** Gap ** 
שיטביל,, ** Gap ** 
את,, ** Gap ** 
כולו,, ** Gap ** 
אפילו,, ** Gap ** 
תימא,, ** Gap ** 
רבנן,, ** Gap ** 
חבורי,, ** Gap ** 
אוכלין,, ** Gap ** 
כמאן,, ** Gap ** 
דמפרתי,, ** Gap ** 
דמי,, ** Gap ** 
ונגיעי,, ** Gap ** 
בהדדי,, ** Gap ** 
בשלמא,, ** Gap ** 
לעולא,, ** Gap ** 
היינו,, ** Gap ** 
דקתני,, ** Gap ** 
חתכה,, ** Gap ** 
אלא,, ** Gap ** 
לרבינא,, ** Gap ** 
מאי,, ** Gap ** 
חתכה,, ** Gap ** 
איידי,, ** Gap ** 
דתנא,, ** Gap ** 
רישא,, ** Gap ** 
חתכה,, ** Gap ** 
תנא,, ** Gap ** 
נמי,, ** Gap ** 
סיפא,, ** Gap ** 
חתכה:,, ** Gap ** 
וחכמים,, ** Gap ** 
אומרים,, ** Gap ** 
מגע,, ** Gap ** 
טרפה,, ** Gap ** 
שחוטה:,, ** Gap ** 
טרפה,, ** Gap ** 
שחוטה,, ** Gap ** 
מי,, ** Gap ** 
מטמיא,, ** Gap ** 
אין,, ** Gap ** 
כדאבוה,, ** Gap ** 
דשמואל,, ** Gap ** 
דאמר,, ** Gap ** 
אבוה,, ** Gap ** 
דשמואל,, ** Gap ** 
טרפה,טווה, ** Major ** 
ששחטה,, ** Gap ** 
מטמאה,, ** Gap ** 
במוקדשין:,, ** Gap ** 
